Geneid	../bam/americana_AG_1.bam	../bam/americana_AG_2.bam	../bam/americana_AG_3.bam	../bam/americana_carcass_1.bam	../bam/americana_carcass_2.bam	../bam/americana_carcass_3.bam	../bam/americana_EB_1.bam	../bam/americana_EB_2.bam	../bam/americana_testes_1.bam	../bam/americana_testes_2.bam	../bam/americana_testes_3.bam	../bam/DameSB_fem.bam	../bam/DameSB_mal.bam
MSTRG.9850	0	0	0	26	25	47	0	0	1	3	0	26	64
MSTRG.9851	1	0	1	2	0	0	0	2	23	32	29	0	86
MSTRG.9852	0	0	0	6	0	6	0	0	0	0	1	0	14
MSTRG.9853	3	0	1	5	0	2	0	11	230	392	369	6	376
MSTRG.9854	75	24	48	1181	909	790	13	13	5	8	8	5445	1859
MSTRG.9855	1191	2782	1085	1541	1033	1229	445	3432	45535	56450	62231	2190	330384
MSTRG.9856	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9857	13	13	92	8598	16007	10212	313	1026	28	75	73	9775	31892
MSTRG.9858	299	630	667	840	2419	998	652	1197	1209	2456	2609	4881	4149
MSTRG.9859	0	1	1	22	24	19	0	2	72	99	128	19	287
MSTRG.9860	124	444	198	343	485	420	171	760	5706	9601	11057	850	49501
MSTRG.9861	1	4	0	1	13	6	0	4	46	89	78	12	142
MSTRG.9862	77	954	76	545	741	639	58	2017	24396	29690	33518	2547	115100
MSTRG.9863	17	352	11	10	24	51	8	625	9400	12186	14239	47	68306
MSTRG.9864	2	9	0	10	15	3	1	11	118	202	235	3	798
MSTRG.9865	0	0	0	0	0	2	0	0	0	0	0	4	11
MSTRG.9866	3	125	9	3	10	23	2	268	3118	5026	5415	14	18858
MSTRG.9867	6	12	7	391	422	397	1	6	81	170	186	282	1559
MSTRG.9868	1	7	38	2611	7575	5079	1366	1638	61	83	167	2764	6327
MSTRG.9869	14	81	48	241	936	299	108294	130299	896	1608	1832	435	14129
MSTRG.9870	0	0	0	0	0	1	0	12	152	173	192	0	59
MSTRG.9871	36	54	46	29	111	36	5	5	28	43	46	100	301
MSTRG.9872	665	607	674	547	332	555	221	254	40	43	49	1820	3245
MSTRG.9873	128	125	176	764	1211	821	153	286	128	140	272	1582	3055
MSTRG.9874	1289	2407	2385	618	1893	675	1625	2646	634	1150	1154	2752	4577
MSTRG.9875	1206	1298	1291	2508	2846	1977	1794	2093	580	1102	1218	4298	5590
MSTRG.9876	1501	2149	2897	3679	5827	5626	2158	3137	1725	3239	3821	26107	28855
MSTRG.9877	543	590	754	2328	2017	2151	443	596	220	324	361	4870	7086
MSTRG.9878	298	372	392	1446	2830	1324	624	1026	882	1312	1461	8108	8015
MSTRG.9879	164	79	110	34	3	18	15	30	16	8	11	69	181
MSTRG.9880	968	775	890	252	228	241	210	289	38	71	93	348	1453
MSTRG.9881	4	59	1110	31754	85930	59376	323	42	1	60	27	24177	56129
MSTRG.9882	490	374	487	1797	1844	1704	469	668	513	771	991	6495	10414
MSTRG.9883	94	103	94	521	825	575	140	182	69	84	112	678	1321
MSTRG.9884	509	626	603	966	2493	964	924	1503	564	816	936	2600	3158
MSTRG.9885	5	23	399	10910	41319	20961	91	16	1	13	6	12228	46113
MSTRG.9886	983	1056	1086	4218	4166	3810	1076	1766	2278	2813	3199	10824	20256
MSTRG.9887	3	2	0	2	0	0	0	0	0	0	0	2	6
MSTRG.9888	134	69	83	305	298	183	43	102	316	328	363	3414	3713
MSTRG.9889	0	0	0	1	1	0	1	0	1	4	0	0	10
MSTRG.9890	0	1	0	10	0	7	6	2	36	48	80	6109	246
MSTRG.9891	163	276	261	486	451	481	282	538	585	987	1254	3457	5453
MSTRG.9892	1176	1712	2062	1275	1805	1545	1035	1430	1044	1689	2040	5810	16439
MSTRG.9893	124	102	119	1001	1275	1188	1313	1867	22	72	77	989	3518
MSTRG.9894	582658	596950	466522	18453	46278	14416	133	2998	243	45	147	1994	76388
MSTRG.9895	696	1158	765	4	1	1	1	7	0	0	0	0	200
MSTRG.9896	5	3	1	1	5	0	0	25	97	175	161	1	44
MSTRG.9897	43	121	70	1	1	11	1	77	999	1452	1540	1	1908
MSTRG.9898	1181	1145	1166	14	11	9	6	29	151	224	204	2	735
MSTRG.9899	292	315	419	675	616	1094	480	658	186	294	370	1542	3325
MSTRG.9900	1	1	1	3	2	1	0	0	0	0	2	0	3
MSTRG.9901	4	3	2	2	11	3	0	1	4	4	3	5	12
MSTRG.9902	618	909	1028	1405	2469	2019	901	1335	1546	2916	3401	7421	24914
MSTRG.9903	0	0	0	0	0	0	0	0	5	2	8	0	0
MSTRG.9904	501	647	636	1649	3825	1836	1100	1935	822	1305	1489	4725	9136
MSTRG.9905	48	276	50	151	318	149	31	533	4347	8205	8960	198	26386
MSTRG.9906	300	383	288	30	61	12	1	5	0	0	1	28	61
MSTRG.9907	2270	3704	3662	8085	19555	9347	417	1100	19	52	44	3935	7144
MSTRG.9908	0	1	0	1	0	1	0	5	50	87	79	0	61
MSTRG.9909	1	0	1	17	0	15	0	0	11	8	8	840	1190
MSTRG.9910	0	7	0	0	0	0	0	24	147	283	346	6	1054
MSTRG.9911	0	0	0	0	0	0	0	0	0	0	0	105	4
MSTRG.9912	24	13	5	287	250	183	12	19	16	9	13	171	460
MSTRG.9913	4543	3311	4625	7727	4314	7741	3661	5676	5935	7935	9491	13854	63346
MSTRG.9914	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9915	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9916	65	651	33	22	41	83	7	1913	31080	29939	33097	49	99836
MSTRG.9917	0	0	0	5	12	12	0	3	16	36	22	9	96
MSTRG.9918	0	0	0	0	0	0	0	0	4	16	4	0	25
MSTRG.9919	27	465	28	7	36	68	13	1259	15635	23087	24327	49	87982
MSTRG.9920	8	312	18	4	24	35	12	521	4540	9419	10701	22	38944
MSTRG.9921	986	1766	1495	1540	3614	2470	2032	2781	1541	3084	3800	7012	27037
MSTRG.9922	351	278	387	1143	1324	851	129	359	291	363	395	7325	4173
MSTRG.9923	0	0	0	0	0	0	0	2	12	6	4	0	7
MSTRG.9924	0	0	0	1	15	6	0	0	0	4	3	4	28
MSTRG.9925	506	743	1136	750	1074	797	538	866	384	749	914	5923	5417
MSTRG.9926	1	0	1	85	33	98	38	38	3	4	6	70	119
MSTRG.9927	0	0	3	0	0	0	0	1	1	1	0	0	210
MSTRG.9928	5	6	12	1061	887	1080	262	267	56	31	49	1122	1626
MSTRG.9929	15	233	13	3	19	28	4	345	4844	6268	6745	9	21380
MSTRG.9930	4	110	4	238	153	226	6	131	3147	2708	3123	293	15315
MSTRG.9931	2	3	5	229	475	255	4	30	0	2	1	435	596
MSTRG.9932	0	8	2	4	6	4	0	8	267	352	382	6	1417
MSTRG.9933	0	3	1	1	3	1	0	5	97	146	183	2	271
MSTRG.9934	595	617	624	2579	2811	2017	917	1917	3200	3730	4348	10540	19495
MSTRG.9935	416	656	726	1211	2453	1982	692	1010	504	947	970	8002	5826
MSTRG.9936	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9937	8777	9746	12486	4898	4035	3339	10375	18044	12024	11742	13618	16997	62938
MSTRG.9938	0	0	1	1	0	0	0	0	0	0	0	0	0
MSTRG.9939	357	605	459	221	267	181	249	359	1036	1135	1452	2262	5524
MSTRG.9940	1212	1185	1289	555	462	453	363	532	220	291	372	5260	2586
MSTRG.9941	71	121	83	90	120	114	93	90	102	169	199	6885	1042
MSTRG.9942	612	753	897	1011	1043	1042	820	1064	625	1390	1565	3411	6403
MSTRG.9943	329	492	294	368	482	334	49	413	3509	5183	6050	1497	21240
MSTRG.9944	733	1206	1182	319	1148	513	677	1238	2151	3586	3958	3383	13930
MSTRG.9945	641	420	362	1025	603	621	1781	2793	302	345	343	4417	4197
MSTRG.9946	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9947	140	129	152	345	537	365	181	209	186	362	452	5082	2591
MSTRG.9948	188	138	154	901	383	331	144	238	384	326	375	442	1859
MSTRG.9949	183	151	178	587	142	514	285	344	68	57	87	1823	1937
MSTRG.9950	1384	1135	1178	3281	3099	2128	1865	2749	1540	2032	2259	12996	14784
MSTRG.9951	343	361	384	1249	864	1235	458	707	912	1430	1607	3430	10718
MSTRG.9952	0	0	1	2	5	0	0	21	195	312	328	2	8
MSTRG.9953	546	750	733	611	1038	793	1406	1977	233	441	517	3734	8530
MSTRG.9954	0	1	0	10	39	15	0	0	0	2	1	15	93
MSTRG.9955	1168	1257	1463	1345	1576	1077	406	652	843	1059	1143	11446	10274
MSTRG.9956	35	44	41	358	405	391	95	152	178	356	412	330	1619
MSTRG.9957	0	0	0	10	35	12	0	0	0	1	0	18	41
MSTRG.9958	29	37	65	1930	4196	2318	63	214	79	83	118	2283	3848
MSTRG.9959	104	190	164	233	573	199	135	266	265	364	398	1464	433
MSTRG.9960	0	6	0	0	0	1	0	4	33	24	40	0	0
MSTRG.9961	1	6	14	2544	2652	1455	30	49	124	193	211	1502	4766
MSTRG.9962	90	32	35	1652	1033	435	83	183	47	27	44	953	1836
MSTRG.9963	0	0	0	0	0	0	0	1	73	78	74	1	5
MSTRG.9964	573	705	689	2578	3750	2781	7883	11008	1751	2721	3370	5156	16576
MSTRG.9965	6	3	7	659	1492	511	124	168	0	0	1	101	160
MSTRG.9966	0	0	0	0	0	0	0	2	18	23	13	0	34
MSTRG.9967	87	88	93	448	270	404	114	154	102	109	154	1059	1811
MSTRG.9968	3	1	3	23	20	24	1	21	82	129	148	865	398
MSTRG.9969	0	13	3	1	2	4	0	25	167	215	230	34	1605
MSTRG.9970	0	8	2	1	2	2	0	32	371	393	472	0	772
MSTRG.9971	250	255	246	392	556	233	332	539	129	148	166	2082	1228
MSTRG.9972	0	4	0	2	9	1	0	4	39	50	39	2	100
MSTRG.9973	18	16	11	155	266	223	83	134	17	21	40	105	402
MSTRG.9974	1455	2134	2759	3088	1865	2300	1397	3297	5807	9759	11104	12330	47970
MSTRG.9975	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9976	242	390	303	3632	1108	2047	731	1427	4516	5204	5969	3558	25180
MSTRG.9977	0	0	0	21	98	19	3	0	3	4	4	66	177
MSTRG.9978	1824	2526	2561	3995	8724	4176	4247	7030	4309	5715	6583	14867	32398
MSTRG.9979	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9980	569	726	786	995	1340	974	971	1580	352	573	695	3815	4701
MSTRG.9981	9	29	13	67	87	54	28	30	77	136	151	818	735
MSTRG.9982	2221	2520	2724	1596	1564	1379	2354	3383	1414	2429	2796	7084	20543
MSTRG.9983	123	205	216	628	968	952	790	1060	26	67	79	1101	1248
MSTRG.9984	747	1380	1733	3325	4430	3619	1489	2397	678	1281	1423	3251	12407
MSTRG.9985	1933	3213	3713	18211	22928	11042	4135	6908	355	765	769	22960	28280
MSTRG.9986	1328	1158	1582	4182	3419	2220	1383	2920	1787	1842	2041	40708	22011
MSTRG.9987	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9988	1954	3206	3396	15389	25276	8076	4748	6584	1211	2139	2348	7698	12489
MSTRG.9989	1780	1622	1918	3524	3498	2725	1761	2725	1600	1939	2285	16497	26368
MSTRG.9990	0	10	0	0	0	0	0	6	64	77	73	0	654
MSTRG.9991	30	489	24	11	29	75	13	1032	12435	17467	19657	36	70275
MSTRG.9992	0	0	0	1	4	0	0	2	14	12	21	3	22
MSTRG.9993	1	0	0	2	2	1	0	0	28	20	25	1	115
MSTRG.9994	6	0	3	95	284	84	0	0	3	1	2	6	175
MSTRG.9995	0	0	0	0	0	0	0	0	0	0	0	1	576
MSTRG.9996	132	137	165	269	741	253	133	251	105	129	152	1494	762
MSTRG.9997	4	172	9	6	5	28	4	353	4249	5528	6207	27	16526
MSTRG.9998	20	16	37	507	679	916	96	255	26	51	52	1344	2329
MSTRG.9999	0	0	2	459	15	7	1	1	1	0	1	57	774
MSTRG.10000	3	5	1	36	71	77	1	14	53	131	154	3	214
MSTRG.10001	364	552	542	1640	4769	2369	994	1850	913	1693	1799	4736	7695
MSTRG.10002	52	81	89	352	310	316	44	84	45	62	89	1183	944
MSTRG.10003	41	83	70	193	420	158	54	107	331	509	542	1094	2331
MSTRG.10004	154	247	248	386	883	429	213	369	325	843	937	1277	5527
MSTRG.10005	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10006	287	565	274	5345	12746	5799	2303	4610	7811	11315	12037	3546	37597
MSTRG.10007	42	71	71	184	365	154	35	72	67	109	162	1685	934
MSTRG.10008	328	529	536	1031	3003	1082	495	870	239	396	430	3774	3166
MSTRG.10009	0	17	32	1452	2156	463	9	13	288	403	439	2170	1507
MSTRG.10010	10	31	10	241	108	460	108	170	96	282	307	108	2475
MSTRG.10011	7061	11879	13075	44194	18699	14605	14260	21014	26576	40421	45175	250978	331503
MSTRG.10012	320	429	346	633	625	605	299	647	1752	2675	3409	2433	19827
MSTRG.10013	109	83	108	360	149	184	44	80	174	184	255	1890	2759
MSTRG.10014	14356	15388	20818	4965	7989	3397	4324	8465	2859	3333	3631	25044	15636
MSTRG.10015	300	433	458	594	1029	751	548	753	292	668	741	1378	4266
MSTRG.10016	8	11	11	5	4	16	6	23	69	136	139	12	586
MSTRG.10017	324	469	424	774	639	837	526	899	1820	2430	2964	1303	22235
MSTRG.10018	387	580	539	805	1016	859	426	734	1317	2058	2461	7638	13496
MSTRG.10019	93	107	122	222	503	293	203	263	96	140	166	885	1105
MSTRG.10020	164	306	430	146	186	494	336	435	73	108	155	2050	4119
MSTRG.10021	696	897	1045	723	1097	606	617	1331	3465	4512	5381	12390	19641
MSTRG.10022	92	140	117	200	406	178	78	219	807	1250	1395	1544	2557
MSTRG.10023	118	86	84	777	797	933	111	212	508	695	776	7041	4879
MSTRG.10024	94	182	152	212	285	197	151	226	116	209	239	634	1213
MSTRG.10025	148	368	209	289	536	322	173	711	5626	7695	8530	2167	25810
MSTRG.10026	206	264	226	307	608	482	209	377	397	735	891	4357	4926
MSTRG.10027	465	307	316	711	720	397	223	430	511	388	464	2575	2712
MSTRG.10028	312	391	462	1208	1215	1193	486	797	296	501	611	2708	5354
MSTRG.10029	613	657	691	775	514	766	505	702	270	393	522	4120	6106
MSTRG.10030	90	194	188	398	632	284	270	427	70	131	137	1191	583
MSTRG.10031	124	129	164	346	387	298	175	324	213	410	458	2079	2280
MSTRG.10032	336	315	279	1669	2006	1194	589	928	553	674	828	5737	4847
MSTRG.10033	11	9	7	7	13	6	1	0	1	2	1	9	4
MSTRG.10034	0	1	6	505	367	344	2	1	9	13	18	2558	1763
MSTRG.10035	3152	3989	4782	955	1562	857	1298	2119	1139	1790	1931	3580	7581
MSTRG.10036	0	0	0	1	0	0	0	0	2	0	1	0	0
MSTRG.10037	307	510	247	1202	596	828	609	1311	7145	9824	11138	5169	63823
MSTRG.10038	57	97	125	329	792	953	250	389	397	968	1081	1075	2294
MSTRG.10039	44	5	30	5021	4421	2980	126	409	16	13	35	1101	25892
MSTRG.10040	53	124	147	140	286	163	107	191	157	296	382	2535	1713
MSTRG.10041	54	21	52	1732	2935	4765	7036	6853	30	44	78	1502	9827
MSTRG.10042	25	30	57	0	3	3	0	0	0	0	0	0	3
MSTRG.10043	2	0	9	67	15	87	5	3	9	9	5	67	120
MSTRG.10044	119	189	129	259	199	181	78	163	498	1020	1174	1241	3464
MSTRG.10045	547	650	864	1031	1263	777	538	1002	509	755	908	7757	5111
MSTRG.10046	5838	8259	7857	1257	1634	1230	3556	5378	3215	5115	5770	2389	21471
MSTRG.10047	3212	4938	5909	4887	8902	4523	2125	3609	2282	3689	4187	30166	28997
MSTRG.10048	2292	2896	3447	11467	16385	17234	13434	17875	1030	1344	1628	8113	35320
MSTRG.10049	211	436	367	689	735	529	347	748	1759	2945	3458	7868	11982
MSTRG.10050	9	9	24	165	242	120	235	1494	2	8	3	122	215
MSTRG.10051	39	39	38	96	36	28	24	41	41	43	60	247	596
MSTRG.10052	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10053	153	260	312	2003	1569	1344	448	635	400	818	879	1545	5619
MSTRG.10054	150	224	230	208	453	248	139	232	400	707	826	1114	2055
MSTRG.10055	1364	2001	2217	5457	9800	4016	2120	3698	1408	2516	2802	14168	15561
MSTRG.10056	191	96	126	521	559	747	550	765	20	7	17	381	1958
MSTRG.10057	155	198	139	191	213	133	391	470	261	327	366	106	5611
MSTRG.10058	200	246	122	1	0	0	0	0	0	0	0	0	2
MSTRG.10059	2	15	2	0	3	0	0	30	333	342	390	0	916
MSTRG.10060	27	89	205	3400	2498	4560	4889	6213	384	865	841	14960	29602
MSTRG.10061	1212	1363	1053	1983	1876	1671	1293	2367	7542	10203	11639	7440	53823
MSTRG.10062	92	137	158	108	75	109	782	1115	45	50	76	924	437
MSTRG.10063	2809	4002	3390	4722	6219	4363	2002	4370	12949	21543	23852	16595	89727
MSTRG.10064	4	3	25	609	2823	454	21	35	12	91	75	770	1293
MSTRG.10065	4048	7034	7233	18479	26949	10742	6094	9939	4011	8020	8678	22754	46020
MSTRG.10066	356	404	641	1286	1459	1859	1171	2007	36	58	66	1450	4318
MSTRG.10067	112	120	111	497	511	367	170	275	910	1195	1407	2884	3962
MSTRG.10068	0	0	0	1	0	0	0	0	4	0	1	0	0
MSTRG.10069	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10070	801	909	797	1740	2177	1363	611	1138	3060	4083	4790	9635	18917
MSTRG.10071	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10072	0	0	0	1	0	1	0	5	45	70	104	0	111
MSTRG.10073	6	304	14	4	18	28	6	539	6522	8969	9907	18	26267
MSTRG.10074	0	2	0	0	0	1	0	0	9	15	7	0	282
MSTRG.10075	369	222	368	1660	1189	1386	548	903	137	113	146	3084	3293
MSTRG.10076	34	73	110	157	237	164	145	282	10	22	21	448	179
MSTRG.10077	145	181	221	538	372	412	277	530	155	195	230	4839	1846
MSTRG.10078	2270	2718	3319	5805	9683	5497	7502	12499	4916	7773	8466	20473	34346
MSTRG.10079	1593	2113	3246	4223	3172	2852	1630	2856	739	1070	1347	25428	13422
MSTRG.10080	46	47	58	130	182	82	33	77	295	304	335	820	1014
MSTRG.10081	128	154	169	351	450	483	229	371	239	440	471	991	5167
MSTRG.10082	2456	6030	3761	1879	2827	2255	1842	7675	64886	93210	102206	6539	357651
MSTRG.10083	64	142	79	18	13	23	8	131	1431	2704	3097	2347	12236
MSTRG.10084	210	241	255	171	369	311	635	1156	31	28	62	171	676
MSTRG.10085	0	0	4	134	167	153	1	0	0	0	1	1861	1855
MSTRG.10086	0	0	4	28	61	50	5	3	1	2	1	385	152
MSTRG.10087	450	362	399	1225	1080	852	578	1194	1403	1425	1698	8129	8826
MSTRG.10088	1326	926	1230	54919	52832	34693	7999	11159	810	605	1080	29309	71394
MSTRG.10089	1	2	1	139	385	160	6	2	3	1	6	284	325
MSTRG.10090	20	32	22	793	1242	787	53	190	62	128	130	765	2000
MSTRG.10091	12	6	4	178	517	283	5	2	2	9	7	778	512
MSTRG.10092	0	3	2	56	198	102	0	0	8	20	24	39	97
MSTRG.10093	0	0	3	95	334	167	2	0	0	1	0	121	176
MSTRG.10094	1	0	1	217	62	86	0	0	4	10	4	27	170
MSTRG.10095	0	0	1	118	84	31	0	0	0	0	0	33	53
MSTRG.10096	0	0	0	34	58	17	1	0	1	3	2	24	26
MSTRG.10097	377	269	396	3687	2743	3499	73	89	336	532	582	5563	14451
MSTRG.10098	2	8	3	0	1	0	0	0	1	3	5	0	2
MSTRG.10099	52	83	96	231	424	241	112	176	15	31	50	394	478
MSTRG.10100	256	334	268	534	830	466	369	599	320	498	612	2787	2218
MSTRG.10101	74	66	58	218	294	190	146	188	55	118	117	1095	494
MSTRG.10102	1	2	12	639	963	1070	4	3	41	73	102	3093	3306
MSTRG.10103	0	2	35	865	942	1106	6	1	0	4	9	11933	10794
MSTRG.10104	140	150	169	290	513	256	123	165	63	134	157	744	720
MSTRG.10105	54	79	76	141	223	78	50	68	163	255	290	2332	949
MSTRG.10106	48	82	60	163	176	146	39	100	329	620	842	812	2982
MSTRG.10107	173	167	178	311	472	280	244	467	259	438	540	4538	4049
MSTRG.10108	2005	2828	3175	3707	4886	5318	3078	5717	1494	2268	2551	15831	27569
MSTRG.10109	3197	4016	4447	3264	5994	3387	2000	3476	1836	2807	3249	18974	20590
MSTRG.10110	1173	1114	1262	2951	2483	2357	1131	2025	1081	1648	1952	9744	13560
MSTRG.10111	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.10112	589	489	577	2653	2907	2092	507	937	879	1149	1409	7348	8252
MSTRG.10113	21	25	27	77	13	57	3	9	26	49	44	438	528
MSTRG.10114	2	11	5	2	3	1	1	135	1289	1826	2084	3	5548
MSTRG.10115	0	0	0	0	0	0	0	0	79	7	4	0	115
MSTRG.10116	5	14	10	30	48	13	0	3	2	4	2	13	77
MSTRG.10117	2	8	7	414	910	538	9	9	4	14	14	274	1281
MSTRG.10118	2538	2346	2529	1807	3395	1768	1390	2745	5707	9346	9995	9777	29521
MSTRG.10119	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10120	504	170	162	287	237	151	77	120	75	99	109	885	964
MSTRG.10121	1557	2202	2370	956	1715	1022	2390	3795	1978	3569	4012	3626	19038
MSTRG.10122	1	0	0	0	0	0	0	0	18	23	25	0	10
MSTRG.10123	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10124	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10125	393	464	429	135	238	140	2	20	96	271	250	23	831
MSTRG.10126	4698	7738	8061	101	187	107	2	43	37	59	63	17	1176
MSTRG.10127	196	149	179	6	5	4	0	6	33	42	44	0	56
MSTRG.10128	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10129	1326	1835	1210	2143	3375	2605	21073	19728	10	26	41	1688	5295
MSTRG.10130	0	4	0	1	1	0	0	11	83	115	149	0	351
MSTRG.10131	50	53	35	8	22	10	9	6	8	9	9	315	58
MSTRG.10132	2695	3288	3575	1121	1492	1055	1594	2370	820	1168	1375	5563	9101
MSTRG.10133	1645	2461	3269	2574	2340	2115	1413	2197	1019	1613	2027	18240	17990
MSTRG.10134	779	614	735	1520	895	1030	919	1553	679	712	855	12195	7474
MSTRG.10135	1621	2034	2095	1215	1453	1124	929	1863	5688	7737	9378	5389	39485
MSTRG.10136	59	36	45	234	401	212	38	54	96	178	190	2867	1303
MSTRG.10137	134	145	148	282	450	327	189	267	154	364	394	1661	2195
MSTRG.10138	2	0	8	327	450	391	2	1	10	7	7	349	376
MSTRG.10139	5	4	1	59	72	44	21	15	30	24	24	1269	125
MSTRG.10140	983	1446	1398	5146	6795	5449	1725	2527	1667	3052	3271	7571	20528
MSTRG.10141	2	1	4	10	7	11	6	6	18	29	28	10	165
MSTRG.10142	1223	1710	1341	4730	4604	3697	7391	8552	4631	7594	8650	8920	46762
MSTRG.10143	2	1	2	18	7	15	2	3	41	41	44	9	72
MSTRG.10144	444	519	649	1815	3130	1466	525	867	1303	1724	1890	2653	6456
MSTRG.10145	701	647	735	970	797	904	550	832	884	1586	1936	6688	13201
MSTRG.10146	4	7	11	796	1718	883	61	72	4	8	18	744	1214
MSTRG.10147	2	11	94	16595	30821	9777	129	70	4	9	10	13670	13772
MSTRG.10148	0	0	0	16	36	7	0	0	0	0	0	18	12
MSTRG.10149	1	2	1	5	35	6	0	1	15	20	22	13	55
MSTRG.10150	821	687	615	1228	2255	1246	92	157	213	353	381	4226	4860
MSTRG.10151	286	222	135	744	736	439	52	73	206	245	301	1054	1595
MSTRG.10152	148	136	157	567	290	431	87	169	597	843	920	1360	2393
MSTRG.10153	248	195	184	321	388	381	7	21	46	120	133	281	956
MSTRG.10154	8	3	0	16	1	8	0	0	0	0	0	2	26
MSTRG.10155	509	1044	1130	778	990	731	550	854	439	866	1064	8194	6365
MSTRG.10156	1109	1460	1593	2434	3129	2840	1300	2044	673	1195	1414	7962	15107
MSTRG.10157	46	816	41	58	112	147	18	1456	17199	24570	29604	218	162172
MSTRG.10158	0	0	0	1	1	1	0	1	0	1	3	3	0
MSTRG.10159	5	133	5	3	6	19	3	180	2562	3871	3900	7	11548
MSTRG.10160	26	594	29	16	23	74	9	1154	13058	19392	22572	55	93183
MSTRG.10161	17	182	22	5	11	28	12	460	6966	6791	7588	15	19827
MSTRG.10162	19	121	12	10	19	13	4	754	10223	12610	13984	9	30689
MSTRG.10163	47	369	46	217	410	391	6	836	9373	13615	14532	690	39062
MSTRG.10164	21	43	33	967	1485	835	118	218	37	22	43	559	1517
MSTRG.10165	25	52	37	22	61	18	0	5	132	182	198	35	328
MSTRG.10166	8	30	8	9	19	11	1	60	521	791	995	10	2297
MSTRG.10167	9039	11665	10910	61	6	4	3	51	8	5	11	2	2363
MSTRG.10168	1287	777	757	1344	1186	1661	3280	4163	971	1995	1680	2245	10606
MSTRG.10169	1	3	0	2	7	7	3	12	94	135	162	11	445
MSTRG.10170	0	2	0	1	0	0	0	7	32	40	40	0	94
MSTRG.10171	1	59	5	1	5	7	1	87	1080	1635	1738	3	3751
MSTRG.10172	141	199	225	322	354	359	176	263	188	314	441	1979	2499
MSTRG.10173	0	2	2	14	29	29	0	5	2	0	3	2	213
MSTRG.10174	936	837	1000	787	447	695	485	768	320	408	432	7333	4959
MSTRG.10175	1533	1853	1836	1513	1944	1134	1605	2284	1272	1716	2021	12466	9696
MSTRG.10176	8761	10728	9792	87	43	17	5	91	15	29	19	122	1789
MSTRG.10177	155	337	233	372	750	418	167	453	2382	4040	4313	10897	16474
MSTRG.10178	1164	1461	1371	1859	2370	1431	649	2039	13503	15210	17233	8796	75937
MSTRG.10179	2060	3471	3158	379	1018	523	437	716	140	323	336	5017	3618
MSTRG.10180	151	311	318	247	392	207	147	263	237	462	562	4505	2768
MSTRG.10181	31	84	65	73	66	66	14	27	110	212	222	3575	729
MSTRG.10182	0	1	0	1	0	0	0	4	52	76	85	0	295
MSTRG.10183	0	0	2	134	183	102	4	2	7	18	19	350	3282
MSTRG.10184	0	2	0	8	21	8	0	0	15	25	31	5	148
MSTRG.10185	424	461	500	651	699	516	381	543	105	146	186	2918	2017
MSTRG.10186	35	48	46	873	929	2035	1489	2109	101	216	186	826	5120
MSTRG.10187	0	3	0	0	1	3	2	5	82	99	132	1	527
MSTRG.10188	29	18	25	214	299	304	152	217	14	16	25	93	811
MSTRG.10189	0	0	0	14	35	12	7	16	0	0	1	1	10
MSTRG.10190	6	12	5	19	20	17	1	8	142	122	162	3085	466
MSTRG.10191	605	668	774	757	1404	685	542	964	538	822	924	4531	4562
MSTRG.10192	495	344	378	1842	969	1128	428	631	456	513	560	9188	8894
MSTRG.10193	15	5	10	22	28	27	5	2	45	42	35	11	334
MSTRG.10194	5	164	25	62	170	106	15	293	3194	5648	6035	113	17267
MSTRG.10195	0	0	0	3	0	0	0	0	0	0	0	1	1
MSTRG.10196	322	406	419	1255	1814	1907	383	567	235	593	605	5820	7656
MSTRG.10197	189	255	221	443	740	687	309	353	51	103	101	702	2089
MSTRG.10198	53	98	199	7692	33311	11758	269	555	48	399	277	19998	35929
MSTRG.10199	229	592	374	501	1038	678	527	1386	6882	9819	10455	4845	34234
MSTRG.10200	535	726	753	3125	7759	5404	949	1488	402	761	898	4387	6734
MSTRG.10201	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.10202	509	608	677	1126	957	1078	1398	2114	983	2059	2183	1763	10430
MSTRG.10203	35	39	39	38	34	17	5	15	15	12	13	288	184
MSTRG.10204	0	3	1	0	0	1	0	6	28	35	33	0	152
MSTRG.10205	12897	43570	28359	33	17	12	6	561	15	15	18	1	1278
